Store ID,Employees,Store Size,Country,City,State,Postal Code,Region
OFF-AR-10000127,50,Medium,United States,La Porte,Indiana,46350,Central
TEC-PH-10003811,64,Large,United States,San Francisco,California,94122,West
OFF-BI-10002393,25,Small,United States,Florence,Alabama,35630,South
FUR-TA-10002855,67,Medium,United States,Houston,Texas,77070,Central
OFF-EN-10000781,51,Small,United States,Providence,Rhode Island,2908,East
OFF-PA-10002160,36,Medium,United States,New York City,New York,10009,East
OFF-AR-10002257,41,Large,United States,Pueblo,Colorado,81001,West
OFF-FA-10004395,62,Medium,United States,Fairfield,California,94533,West
OFF-AP-10002534,34,Small,United States,Saint Paul,Minnesota,55106,Central
FUR-BO-10003034,68,Medium,United States,Arlington,Virginia,22204,South
OFF-ST-10000943,43,Medium,United States,Columbus,Georgia,31907,South
OFF-PA-10000533,42,Small,United States,Los Angeles,California,90032,West
OFF-ST-10001172,36,Small,United States,Deltona,Florida,32725,South
OFF-PA-10001661,53,Medium,United States,Cincinnati,Ohio,45231,East
OFF-BI-10004817,64,Large,United States,Murray,Kentucky,42071,South
FUR-CH-10003833,34,Small,United States,Wilmington,North Carolina,28403,South
FUR-FU-10003142,25,Small,United States,Lawrence,Massachusetts,1841,East
TEC-AC-10001114,22,Medium,United States,Norwich,Connecticut,6360,East
OFF-FA-10002975,22,Small,United States,San Francisco,California,94110,West
OFF-ST-10003996,68,Medium,United States,San Francisco,California,94109,West
OFF-BI-10002571,69,Large,United States,Lorain,Ohio,44052,East
OFF-PA-10000477,40,Medium,United States,Dallas,Texas,75220,Central
OFF-BI-10004209,24,Small,United States,Middletown,Connecticut,6457,East
TEC-AC-10002800,55,Large,United States,Los Angeles,California,90008,West
FUR-TA-10003954,40,Large,United States,New York City,New York,10011,East
TEC-AC-10003289,47,Large,United States,Jacksonville,North Carolina,28540,South
TEC-PH-10002468,30,Medium,United States,Evanston,Illinois,60201,Central
OFF-PA-10001295,39,Medium,United States,Louisville,Kentucky,40214,South
OFF-LA-10000248,41,Medium,United States,Fort Worth,Texas,76106,Central
OFF-FA-10004076,29,Small,United States,Los Angeles,California,90049,West
OFF-LA-10004008,70,Medium,United States,Philadelphia,Pennsylvania,19120,East
OFF-AR-10001177,61,Medium,United States,Tucson,Arizona,85705,West
OFF-BI-10001718,47,Medium,United States,Pico Rivera,California,90660,West
OFF-AR-10004602,46,Medium,United States,Clinton,Maryland,20735,East
OFF-ST-10000078,61,Medium,United States,Aurora,Illinois,60505,Central
OFF-AR-10004272,57,Medium,United States,Smyrna,Georgia,30080,South
TEC-PH-10001578,36,Large,United States,Burlington,North Carolina,27217,South
OFF-ST-10003638,61,Large,United States,Salem,Virginia,24153,South
FUR-BO-10002213,70,Large,United States,Phoenix,Arizona,85023,West
OFF-EN-10003040,30,Small,United States,New York City,New York,10024,East
TEC-PH-10000923,54,Large,United States,Costa Mesa,California,92627,West
FUR-FU-10003623,41,Large,United States,Houston,Texas,77041,Central
OFF-AP-10000124,58,Large,United States,Mesa,Arizona,85204,West
OFF-AR-10004511,55,Medium,United States,Salinas,California,93905,West
OFF-PA-10003883,68,Large,United States,Parma,Ohio,44134,East
TEC-PH-10002807,25,Medium,United States,San Francisco,California,94110,West
FUR-FU-10002364,23,Small,United States,Richmond,Kentucky,40475,South
OFF-SU-10001664,64,Medium,United States,Aurora,Colorado,80013,West
FUR-TA-10003238,45,Medium,United States,Phoenix,Arizona,85023,West
TEC-PH-10001536,69,Large,United States,Mobile,Alabama,36608,South
OFF-AR-10004956,53,Medium,United States,Columbus,Georgia,31907,South
OFF-AR-10003696,44,Medium,United States,Irving,Texas,75061,Central
OFF-PA-10000551,43,Small,United States,Vineland,New Jersey,8360,East
OFF-BI-10004506,53,Large,United States,New York City,New York,10009,East
OFF-PA-10000740,48,Large,United States,Los Angeles,California,90004,West
FUR-CH-10002084,22,Small,United States,Niagara Falls,New York,14304,East
OFF-AP-10000692,44,Medium,United States,Thomasville,North Carolina,27360,South
OFF-AP-10000252,26,Medium,United States,New York City,New York,10035,East
FUR-FU-10004748,31,Medium,United States,Los Angeles,California,90008,West
OFF-AR-10000538,32,Medium,United States,Philadelphia,Pennsylvania,19143,East
TEC-PH-10001079,47,Large,United States,New York City,New York,10035,East
OFF-AP-10003842,61,Medium,United States,Vancouver,Washington,98661,West
FUR-CH-10000553,67,Medium,United States,Coppell,Texas,75019,Central
OFF-AR-10003469,68,Large,United States,Los Angeles,California,90004,West
OFF-PA-10003790,56,Small,United States,New York City,New York,10024,East
FUR-BO-10002202,37,Large,United States,Philadelphia,Pennsylvania,19120,East
OFF-AP-10002765,26,Medium,United States,Seattle,Washington,98105,West
OFF-ST-10003692,30,Medium,United States,Chicago,Illinois,60610,Central
TEC-PH-10001051,44,Medium,United States,Tucson,Arizona,85705,West
OFF-AR-10000817,69,Large,United States,Laguna Niguel,California,92677,West
OFF-SU-10000952,25,Small,United States,Bridgeton,New Jersey,8302,East
FUR-FU-10004597,63,Large,United States,Everett,Massachusetts,2149,East
OFF-BI-10002982,41,Small,United States,San Diego,California,92024,West
OFF-PA-10004285,52,Medium,United States,San Diego,California,92024,West
OFF-AP-10001391,55,Medium,United States,Richmond,Kentucky,40475,South
TEC-PH-10001944,25,Small,United States,Long Beach,New York,11561,East
OFF-PA-10001776,43,Medium,United States,Philadelphia,Pennsylvania,19140,East
TEC-AC-10004145,28,Small,United States,Seattle,Washington,98103,West
OFF-PA-10003919,36,Medium,United States,New York City,New York,10011,East
OFF-PA-10002001,26,Small,United States,Philadelphia,Pennsylvania,19134,East
OFF-PA-10002787,39,Large,United States,Allen,Texas,75002,Central
OFF-ST-10003123,60,Medium,United States,El Paso,Texas,79907,Central
FUR-FU-10000308,70,Large,United States,Aurora,Illinois,60505,Central
TEC-CO-10003763,30,Small,United States,Virginia Beach,Virginia,23464,South
FUR-TA-10001866,23,Small,United States,Grapevine,Texas,76051,Central
OFF-AP-10002222,25,Medium,United States,Olympia,Washington,98502,West
OFF-PA-10003971,63,Large,United States,Peoria,Illinois,61604,Central
OFF-AP-10004036,50,Small,United States,Los Angeles,California,90008,West
OFF-AP-10002287,40,Medium,United States,Kent,Washington,98031,West
FUR-TA-10001950,53,Medium,United States,Los Angeles,California,90049,West
TEC-PH-10001527,22,Small,United States,Lafayette,Louisiana,70506,South
TEC-AC-10003095,23,Small,United States,Tigard,Oregon,97224,West
TEC-AC-10000358,25,Medium,United States,Washington,District of Columbia,20016,East
OFF-EN-10004147,39,Medium,United States,Skokie,Illinois,60076,Central
FUR-FU-10001468,38,Small,United States,San Francisco,California,94110,West
OFF-PA-10000380,41,Medium,United States,Seattle,Washington,98105,West
OFF-AP-10000026,29,Small,United States,Los Angeles,California,90045,West
OFF-PA-10003936,36,Small,United States,Seattle,Washington,98115,West
FUR-FU-10002501,38,Small,United States,Dallas,Texas,75217,Central
OFF-AP-10001205,21,Small,United States,North Las Vegas,Nevada,89031,West
OFF-BI-10004141,62,Medium,United States,Suffolk,Virginia,23434,South
OFF-BI-10000632,68,Large,United States,San Francisco,California,94110,West
TEC-AC-10004864,55,Medium,United States,Los Angeles,California,90008,West
TEC-MA-10000597,37,Medium,United States,Indianapolis,Indiana,46203,Central
OFF-PA-10002960,20,Medium,United States,Columbus,Ohio,43229,East
OFF-PA-10000919,54,Large,United States,San Diego,California,92037,West
OFF-BI-10001553,28,Small,United States,San Francisco,California,94122,West
OFF-AP-10004540,45,Medium,United States,Dublin,Ohio,43017,East
FUR-CH-10001714,28,Small,United States,San Diego,California,92037,West
FUR-FU-10002298,70,Medium,United States,Houston,Texas,77095,Central
OFF-AR-10000315,51,Large,United States,Oakland,California,94601,West
OFF-FA-10000936,60,Large,United States,Houston,Texas,77095,Central
OFF-SU-10004768,28,Medium,United States,Suffolk,Virginia,23434,South
OFF-PA-10002581,26,Small,United States,Greensboro,North Carolina,27405,South
OFF-AP-10002403,58,Medium,United States,Milwaukee,Wisconsin,53209,Central
OFF-AR-10003087,23,Medium,United States,Kenosha,Wisconsin,53142,Central
TEC-PH-10000141,32,Medium,United States,Houston,Texas,77041,Central
TEC-CO-10000971,46,Medium,United States,Olathe,Kansas,66062,Central
OFF-FA-10001229,20,Small,United States,Dallas,Texas,75081,Central
OFF-BI-10002437,59,Medium,United States,Tulsa,Oklahoma,74133,Central
OFF-PA-10004255,46,Small,United States,Newark,Ohio,43055,East
OFF-PA-10001184,42,Small,United States,Chicago,Illinois,60623,Central
TEC-AC-10002637,49,Medium,United States,Raleigh,North Carolina,27604,South
FUR-BO-10000780,59,Medium,United States,Macon,Georgia,31204,South
TEC-PH-10003072,62,Large,United States,Charlotte,North Carolina,28205,South
TEC-MA-10000112,23,Small,United States,Bowling Green,Kentucky,42104,South
TEC-AC-10004171,23,Medium,United States,Seattle,Washington,98115,West
FUR-TA-10002645,64,Large,United States,Aurora,Colorado,80013,West
OFF-BI-10003784,67,Large,United States,San Francisco,California,94122,West
OFF-BI-10001617,56,Large,United States,Spokane,Washington,99207,West
FUR-CH-10002439,64,Large,United States,San Antonio,Texas,78207,Central
OFF-AP-10003057,69,Large,United States,Charlottesville,Virginia,22901,South
FUR-TA-10000849,40,Large,United States,Minneapolis,Minnesota,55407,Central
OFF-EN-10002973,49,Small,United States,Indianapolis,Indiana,46203,Central
OFF-BI-10003963,38,Medium,United States,Oceanside,New York,11572,East
OFF-LA-10000081,64,Large,United States,Roswell,Georgia,30076,South
OFF-PA-10000726,57,Medium,United States,Watertown,New York,13601,East
OFF-PA-10004983,36,Small,United States,Arlington,Texas,76017,Central
FUR-FU-10002107,33,Small,United States,Broomfield,Colorado,80020,West
FUR-CH-10001190,30,Small,United States,New York City,New York,10009,East
TEC-AC-10000682,61,Large,United States,Chicago,Illinois,60610,Central
OFF-LA-10004545,34,Small,United States,Columbus,Ohio,43229,East
OFF-SU-10002557,22,Small,United States,Houston,Texas,77036,Central
TEC-PH-10000912,47,Small,United States,Pasadena,California,91104,West
OFF-ST-10001837,28,Medium,United States,Houston,Texas,77041,Central
OFF-AR-10001473,42,Medium,United States,Auburn,Alabama,36830,South
TEC-PH-10001835,24,Small,United States,Providence,Rhode Island,2908,East
OFF-PA-10002245,27,Small,United States,Rochester,Minnesota,55901,Central
OFF-EN-10004483,58,Large,United States,Perth Amboy,New Jersey,8861,East
OFF-SU-10000151,29,Medium,United States,Philadelphia,Pennsylvania,19134,East
OFF-AP-10001293,35,Small,United States,Ontario,California,91761,West
TEC-PH-10000675,59,Medium,United States,Seattle,Washington,98105,West
OFF-ST-10003470,62,Large,United States,Baltimore,Maryland,21215,East
OFF-LA-10004559,44,Large,United States,Wilmington,Delaware,19805,East
OFF-AP-10002651,50,Large,United States,Tucson,Arizona,85705,West
TEC-AC-10002550,48,Medium,United States,Boynton Beach,Florida,33437,South
OFF-BI-10000829,25,Small,United States,Stockton,California,95207,West
TEC-PH-10002555,70,Large,United States,Philadelphia,Pennsylvania,19143,East
FUR-BO-10003450,27,Small,United States,Dover,New Hampshire,3820,East
FUR-FU-10004665,63,Medium,United States,Philadelphia,Pennsylvania,19134,East
TEC-PH-10000369,41,Small,United States,Grand Prairie,Texas,75051,Central
TEC-AC-10001590,47,Small,United States,College Station,Texas,77840,Central
FUR-FU-10004909,23,Medium,United States,Saint Louis,Missouri,63116,Central
FUR-BO-10004357,30,Medium,United States,Manteca,California,95336,West
TEC-AC-10000387,36,Small,United States,Kent,Ohio,44240,East
OFF-BI-10001308,68,Large,United States,San Francisco,California,94122,West
OFF-AP-10002734,67,Large,United States,Salt Lake City,Utah,84106,West
FUR-FU-10004587,45,Medium,United States,Huntsville,Alabama,35810,South
TEC-PH-10004833,33,Small,United States,Aurora,Illinois,60505,Central
FUR-FU-10001847,38,Small,United States,Fairfield,Connecticut,6824,East
FUR-FU-10002045,32,Medium,United States,Jacksonville,Florida,32216,South
FUR-FU-10004671,42,Large,United States,San Francisco,California,94110,West
FUR-TA-10003569,53,Large,United States,Marion,Ohio,43302,East
OFF-PA-10001752,44,Small,United States,Littleton,Colorado,80122,West
TEC-MA-10003356,40,Medium,United States,La Porte,Indiana,46350,Central
OFF-AR-10003727,25,Small,United States,Los Angeles,California,90049,West
TEC-AC-10001635,54,Large,United States,Pasadena,California,91104,West
OFF-LA-10003663,30,Small,United States,Los Angeles,California,90004,West
TEC-CO-10004722,48,Medium,United States,San Diego,California,92024,West
TEC-MA-10002210,35,Medium,United States,New York City,New York,10035,East
OFF-BI-10003196,69,Large,United States,Arlington,Virginia,22204,South
FUR-CH-10002017,24,Medium,United States,Monroe,North Carolina,28110,South
FUR-FU-10003829,50,Medium,United States,Seattle,Washington,98115,West
OFF-PA-10000697,21,Medium,United States,Seattle,Washington,98115,West
OFF-AR-10004691,37,Small,United States,Murfreesboro,Tennessee,37130,South
OFF-BI-10000948,29,Small,United States,Seattle,Washington,98115,West
OFF-PA-10000223,55,Large,United States,New York City,New York,10009,East
OFF-PA-10000062,22,Medium,United States,Peoria,Arizona,85345,West
FUR-BO-10003404,32,Medium,United States,Sioux Falls,South Dakota,57103,Central
OFF-BI-10004233,22,Medium,United States,New York City,New York,10035,East
TEC-PH-10002834,27,Small,United States,Fort Collins,Colorado,80525,West
FUR-CH-10003761,56,Large,United States,Clarksville,Tennessee,37042,South
OFF-PA-10004665,36,Small,United States,San Francisco,California,94122,West
OFF-BI-10001196,37,Large,United States,Fresno,California,93727,West
TEC-MA-10002981,56,Large,United States,New York City,New York,10009,East
TEC-PH-10003601,64,Medium,United States,San Francisco,California,94122,West
OFF-BI-10002003,58,Large,United States,Los Angeles,California,90036,West
OFF-PA-10003016,46,Small,United States,Albuquerque,New Mexico,87105,West
OFF-PA-10002246,30,Small,United States,Elmhurst,Illinois,60126,Central
TEC-PH-10002890,22,Small,United States,New York City,New York,10009,East
TEC-MA-10003626,33,Small,United States,Louisville,Colorado,80027,West
TEC-MA-10002412,20,Small,United States,Seattle,Washington,98115,West
OFF-AR-10003183,51,Small,United States,Fayetteville,North Carolina,28314,South
OFF-PA-10002319,33,Medium,United States,Los Angeles,California,90036,West
OFF-PA-10001246,29,Small,United States,New York City,New York,10024,East
OFF-PA-10001815,27,Small,United States,Jamestown,New York,14701,East
FUR-FU-10001876,27,Small,United States,Mishawaka,Indiana,46544,Central
TEC-PH-10000673,40,Large,United States,Skokie,Illinois,60076,Central
TEC-PH-10002075,66,Large,United States,San Francisco,California,94110,West
TEC-PH-10003691,58,Medium,United States,Tampa,Florida,33614,South
OFF-SU-10000157,61,Large,United States,Houston,Texas,77041,Central
TEC-AC-10004227,63,Medium,United States,La Quinta,California,92253,West
TEC-AC-10004127,33,Small,United States,Scottsdale,Arizona,85254,West
FUR-CH-10002758,43,Small,United States,Philadelphia,Pennsylvania,19134,East
OFF-ST-10000532,36,Large,United States,Bowling Green,Kentucky,42104,South
TEC-AC-10003709,49,Small,United States,Carrollton,Texas,75007,Central
OFF-BI-10003166,45,Large,United States,New York City,New York,10035,East
OFF-ST-10004835,59,Large,United States,Jacksonville,Florida,32216,South
OFF-AP-10000159,44,Small,United States,Los Angeles,California,90045,West
OFF-AP-10001242,60,Medium,United States,Los Angeles,California,90049,West
TEC-AC-10003433,55,Medium,United States,Saint Louis,Missouri,63116,Central
TEC-PH-10003187,58,Large,United States,New York City,New York,10024,East
OFF-FA-10002763,67,Large,United States,Seattle,Washington,98103,West
OFF-PA-10004239,65,Large,United States,Los Angeles,California,90045,West
OFF-PA-10004782,24,Small,United States,New York City,New York,10035,East
FUR-FU-10001185,22,Small,United States,Springfield,Missouri,65807,Central
OFF-PA-10003270,42,Medium,United States,Amarillo,Texas,79109,Central
OFF-PA-10002421,36,Small,United States,Los Angeles,California,90045,West
OFF-PA-10002923,50,Small,United States,Lowell,Massachusetts,1852,East
OFF-ST-10001128,62,Medium,United States,San Diego,California,92024,West
OFF-PA-10000520,63,Medium,United States,Pueblo,Colorado,81001,West
FUR-FU-10003832,63,Large,United States,Lancaster,Ohio,43130,East
FUR-FU-10000409,64,Medium,United States,Columbus,Georgia,31907,South
TEC-PH-10004389,24,Small,United States,Vallejo,California,94591,West
OFF-SU-10000946,70,Large,United States,Seattle,Washington,98105,West
FUR-FU-10001546,22,Small,United States,San Diego,California,92037,West
OFF-PA-10000791,39,Large,United States,Tallahassee,Florida,32303,South
OFF-PA-10003739,65,Medium,United States,San Francisco,California,94122,West
FUR-FU-10000771,37,Medium,United States,Columbus,Georgia,31907,South
OFF-ST-10002615,49,Large,United States,Murray,Utah,84107,West
OFF-PA-10000327,54,Medium,United States,Dallas,Texas,75220,Central
OFF-EN-10003286,35,Medium,United States,Las Cruces,New Mexico,88001,West
OFF-AR-10003772,68,Medium,United States,Seattle,Washington,98115,West
OFF-AR-10003338,50,Small,United States,Franklin,Massachusetts,2038,East
FUR-FU-10002116,64,Medium,United States,Encinitas,California,92024,West
FUR-CH-10000422,66,Large,United States,Hoover,Alabama,35244,South
FUR-FU-10002685,26,Small,United States,Huntsville,Texas,77340,Central
FUR-FU-10004963,27,Small,United States,Roswell,Georgia,30076,South
OFF-BI-10000174,55,Large,United States,Columbus,Indiana,47201,Central
FUR-CH-10004875,45,Large,United States,Fayetteville,North Carolina,28314,South
FUR-FU-10000305,36,Medium,United States,Tucson,Arizona,85705,West
TEC-PH-10001459,45,Large,United States,Lake Charles,Louisiana,70601,South
FUR-FU-10002445,47,Large,United States,Columbus,Georgia,31907,South
OFF-PA-10000213,54,Large,United States,Glendale,Arizona,85301,West
FUR-CH-10001797,58,Large,United States,Watertown,New York,13601,East
OFF-PA-10003848,61,Large,United States,Oceanside,California,92054,West
FUR-FU-10000755,57,Large,United States,Philadelphia,Pennsylvania,19134,East
FUR-FU-10000550,63,Large,United States,Columbus,Georgia,31907,South
TEC-MA-10004521,66,Large,United States,New York City,New York,10011,East
OFF-BI-10003655,68,Medium,United States,Louisville,Colorado,80027,West
OFF-AP-10003779,65,Large,United States,Brownsville,Texas,78521,Central
OFF-FA-10002701,43,Medium,United States,Lincoln Park,Michigan,48146,Central
OFF-BI-10002799,48,Small,United States,Columbus,Georgia,31907,South
OFF-AR-10003582,21,Medium,United States,Detroit,Michigan,48227,Central
FUR-FU-10004666,65,Medium,United States,Dallas,Texas,75081,Central
OFF-EN-10002312,33,Small,United States,Albuquerque,New Mexico,87105,West
FUR-CH-10002320,30,Small,United States,Apple Valley,California,92307,West
OFF-AR-10001216,44,Small,United States,Providence,Rhode Island,2908,East
FUR-FU-10003247,30,Small,United States,New York City,New York,10024,East
FUR-TA-10003837,51,Large,United States,Philadelphia,Pennsylvania,19134,East
TEC-PH-10002350,23,Small,United States,Oceanside,New York,11572,East
TEC-AC-10000397,31,Small,United States,Seattle,Washington,98105,West
TEC-AC-10004001,40,Medium,United States,Glendale,Arizona,85301,West
OFF-PA-10001534,57,Large,United States,Houston,Texas,77070,Central
FUR-FU-10002379,57,Medium,United States,Houston,Texas,77036,Central
TEC-PH-10000526,41,Medium,United States,Philadelphia,Pennsylvania,19134,East
OFF-PA-10001977,27,Small,United States,New York City,New York,10024,East
FUR-BO-10003660,24,Medium,United States,Houston,Texas,77095,Central
OFF-BI-10001267,45,Medium,United States,Grand Prairie,Texas,75051,Central
OFF-PA-10002741,42,Medium,United States,Philadelphia,Pennsylvania,19120,East
OFF-PA-10001471,69,Large,United States,Highland Park,Illinois,60035,Central
TEC-MA-10001972,57,Medium,United States,Pasadena,Texas,77506,Central
FUR-FU-10003464,53,Large,United States,Decatur,Alabama,35601,South
OFF-PA-10004438,61,Medium,United States,Columbia,Tennessee,38401,South
FUR-FU-10004586,48,Medium,United States,Oakland,California,94601,West
TEC-PH-10004908,57,Large,United States,Mission Viejo,California,92691,West
FUR-CH-10004495,27,Medium,United States,Conroe,Texas,77301,Central
TEC-MA-10000418,40,Medium,United States,Richmond,Kentucky,40475,South
OFF-BI-10004600,67,Large,United States,Philadelphia,Pennsylvania,19140,East
OFF-BI-10004040,52,Large,United States,New York City,New York,10024,East
OFF-AR-10001615,32,Small,United States,Jacksonville,Florida,32216,South
TEC-PH-10001299,56,Small,United States,Jacksonville,North Carolina,28540,South
OFF-AR-10004260,63,Large,United States,Austin,Texas,78745,Central
OFF-EN-10004773,44,Medium,United States,Plano,Texas,75023,Central
OFF-BI-10001787,62,Medium,United States,Jackson,Mississippi,39212,South
OFF-ST-10002957,68,Large,United States,Mesquite,Texas,75150,Central
OFF-FA-10001883,40,Large,United States,Philadelphia,Pennsylvania,19143,East
TEC-PH-10001644,66,Large,United States,Dallas,Texas,75217,Central
OFF-LA-10000407,37,Small,United States,Los Angeles,California,90004,West
TEC-AC-10000420,48,Large,United States,Toledo,Ohio,43615,East
OFF-EN-10004846,34,Medium,United States,New York City,New York,10011,East
OFF-SU-10003567,46,Medium,United States,Newark,Delaware,19711,East
OFF-ST-10002301,20,Small,United States,San Diego,California,92037,West
TEC-PH-10003095,21,Small,United States,Jacksonville,North Carolina,28540,South
TEC-PH-10004912,53,Large,United States,Dover,Delaware,19901,East
OFF-AR-10000799,36,Small,United States,Bristol,Tennessee,37620,South
OFF-PA-10004609,41,Medium,United States,Quincy,Massachusetts,2169,East
TEC-PH-10003171,57,Medium,United States,Gilbert,Arizona,85234,West
OFF-AP-10000595,49,Small,United States,Philadelphia,Pennsylvania,19143,East
TEC-AC-10003399,59,Large,United States,Buffalo,New York,14215,East
TEC-MA-10002428,55,Large,United States,Los Angeles,California,90036,West
TEC-PH-10001128,53,Large,United States,Columbia,Tennessee,38401,South
OFF-PA-10001033,47,Small,United States,Kenosha,Wisconsin,53142,Central
TEC-AC-10000474,53,Large,United States,Roswell,Georgia,30076,South
FUR-FU-10002963,54,Medium,United States,Chester,Pennsylvania,19013,East
FUR-FU-10000193,38,Small,United States,Houston,Texas,77041,Central
OFF-BI-10000962,47,Small,United States,New York City,New York,10035,East
OFF-AP-10002867,26,Medium,United States,Aurora,Colorado,80013,West
FUR-BO-10002916,67,Large,United States,Santa Ana,California,92704,West
FUR-TA-10004152,36,Medium,United States,New York City,New York,10035,East
FUR-FU-10000672,65,Large,United States,Mcallen,Texas,78501,Central
FUR-BO-10002598,45,Small,United States,Chicago,Illinois,60623,Central
OFF-PA-10004610,55,Large,United States,Rockford,Illinois,61107,Central
FUR-FU-10000320,41,Medium,United States,New York City,New York,10011,East
FUR-CH-10003535,43,Medium,United States,Jackson,Tennessee,38301,South
FUR-FU-10003919,36,Medium,United States,Daytona Beach,Florida,32114,South
OFF-PA-10000174,42,Large,United States,Stockton,California,95207,West
FUR-FU-10002703,47,Medium,United States,San Francisco,California,94110,West
TEC-PH-10002415,44,Small,United States,Los Angeles,California,90036,West
OFF-AR-10000657,38,Small,United States,Oklahoma City,Oklahoma,73120,Central
OFF-PA-10004996,30,Medium,United States,Los Angeles,California,90045,West
OFF-PA-10003363,60,Large,United States,New York City,New York,10009,East
TEC-AC-10002305,44,Large,United States,Aurora,Illinois,60505,Central
TEC-AC-10000990,65,Medium,United States,Jacksonville,North Carolina,28540,South
FUR-BO-10001608,60,Large,United States,Los Angeles,California,90036,West
FUR-BO-10000112,57,Medium,United States,Norwich,Connecticut,6360,East
TEC-PH-10004120,20,Small,United States,Lawrence,Massachusetts,1841,East
OFF-BI-10003476,68,Medium,United States,Lehi,Utah,84043,West
TEC-MA-10002859,32,Medium,United States,Seattle,Washington,98103,West
OFF-AP-10001947,44,Small,United States,Philadelphia,Pennsylvania,19134,East
OFF-LA-10001982,54,Small,United States,Los Angeles,California,90008,West
TEC-PH-10003484,24,Small,United States,Monroe,North Carolina,28110,South
OFF-PA-10000007,35,Medium,United States,Dallas,Texas,75220,Central
OFF-PA-10000552,20,Small,United States,Houston,Texas,77070,Central
OFF-AR-10004062,68,Large,United States,Seattle,Washington,98103,West
OFF-ST-10000321,21,Medium,United States,Los Angeles,California,90036,West
TEC-AC-10002134,26,Small,United States,Lakewood,Ohio,44107,East
TEC-PH-10004071,64,Large,United States,Philadelphia,Pennsylvania,19140,East
OFF-PA-10004039,33,Small,United States,Omaha,Nebraska,68104,Central
OFF-AR-10001725,49,Medium,United States,Concord,New Hampshire,3301,East
OFF-AR-10004269,38,Small,United States,Monroe,Louisiana,71203,South
OFF-BI-10003007,33,Small,United States,Raleigh,North Carolina,27604,South
OFF-SU-10002522,30,Small,United States,Jacksonville,Florida,32216,South
TEC-AC-10004859,42,Medium,United States,Los Angeles,California,90036,West
TEC-AC-10002558,59,Medium,United States,Cranston,Rhode Island,2920,East
FUR-FU-10001731,35,Small,United States,Milwaukee,Wisconsin,53209,Central
OFF-SU-10004782,26,Medium,United States,Virginia Beach,Virginia,23464,South
OFF-SU-10000432,38,Small,United States,Los Angeles,California,90045,West
OFF-LA-10004409,67,Large,United States,New York City,New York,10035,East
OFF-ST-10001031,67,Large,United States,Louisville,Kentucky,40214,South
OFF-LA-10000476,67,Large,United States,Chicago,Illinois,60653,Central
OFF-AR-10002987,35,Small,United States,San Francisco,California,94109,West
TEC-CO-10001571,59,Large,United States,Lakewood,New Jersey,8701,East
FUR-FU-10003026,40,Small,United States,Roseville,California,95661,West
OFF-ST-10001034,50,Medium,United States,Columbus,Georgia,31907,South
TEC-AC-10000521,40,Medium,United States,Huntsville,Texas,77340,Central
OFF-SU-10003002,21,Small,United States,Huntsville,Alabama,35810,South
TEC-PH-10000730,68,Medium,United States,Arlington,Virginia,22204,South
FUR-CH-10004983,24,Small,United States,Chicago,Illinois,60623,Central
OFF-FA-10001332,58,Large,United States,Fresno,California,93727,West
TEC-AC-10001874,45,Small,United States,Philadelphia,Pennsylvania,19143,East
OFF-BI-10000494,44,Medium,United States,Philadelphia,Pennsylvania,19140,East
FUR-TA-10003469,26,Small,United States,Burlington,Iowa,52601,Central
OFF-AR-10003179,42,Small,United States,Arlington Heights,Illinois,60004,Central
FUR-CH-10003606,67,Large,United States,Kent,Ohio,44240,East
FUR-CH-10003298,41,Small,United States,Newark,Ohio,43055,East
OFF-LA-10003537,32,Small,United States,Henderson,Kentucky,42420,South
OFF-PA-10000069,41,Medium,United States,Los Angeles,California,90036,West
OFF-PA-10004733,33,Small,United States,Fort Lauderdale,Florida,33311,South
TEC-AC-10004814,48,Large,United States,Los Angeles,California,90032,West
OFF-SU-10002301,47,Small,United States,Concord,North Carolina,28027,South
OFF-BI-10004318,50,Small,United States,Seattle,Washington,98103,West
FUR-FU-10004164,27,Small,United States,Fort Worth,Texas,76106,Central
TEC-AC-10001539,46,Medium,United States,Madison,Wisconsin,53711,Central
TEC-PH-10002789,42,Medium,United States,West Jordan,Utah,84084,West
OFF-BI-10004828,68,Medium,United States,San Francisco,California,94109,West
OFF-AR-10001770,27,Medium,United States,Fremont,Nebraska,68025,Central
FUR-FU-10004904,25,Small,United States,Philadelphia,Pennsylvania,19140,East
FUR-FU-10002396,60,Large,United States,Orem,Utah,84057,West
TEC-AC-10002331,69,Large,United States,Los Angeles,California,90049,West
TEC-AC-10001090,58,Large,United States,Philadelphia,Pennsylvania,19140,East
FUR-BO-10004218,47,Small,United States,Houston,Texas,77095,Central
TEC-PH-10001619,43,Small,United States,Richardson,Texas,75080,Central
OFF-PA-10000246,67,Medium,United States,Houston,Texas,77041,Central
OFF-PA-10001461,43,Small,United States,Naperville,Illinois,60540,Central
OFF-AR-10004165,62,Large,United States,Los Angeles,California,90049,West
OFF-EN-10001028,55,Large,United States,Melbourne,Florida,32935,South
TEC-PH-10003535,66,Large,United States,Eagan,Minnesota,55122,Central
FUR-FU-10001085,62,Medium,United States,Westland,Michigan,48185,Central
OFF-AR-10003481,68,Medium,United States,Dover,Delaware,19901,East
OFF-PA-10002606,35,Small,United States,New Albany,Indiana,47150,Central
FUR-FU-10003731,31,Small,United States,New York City,New York,10024,East
OFF-AP-10001962,63,Medium,United States,Troy,New York,12180,East
